ProductID	Name	Description	Barcode	OrderCode	Brand	Size	Qty	MeasuredQty	Value	Discount	ValueIncVAT	ValueExcVAT	TotCost	Margin	MarginPerc
-39108	box apple						1		23	0	23	23	0	23	1
-39108	box apple breaburn						1		22	0	22	22	0	22	1
	box aubergine						1		8.5	0	8.5	8.5	0	8.5	1
-39108	box dates						1		0.01	0	0.01	0.01	0	0.01	1
	Box of cooking apples						1		24	0	24	24	0	24	1
-39108	box red grapes						2		40	0	40	40	0	40	1
	butternut						1		15.5	0	15.5	15.5	0	15.5	1
46020023	Butternut Squash	Butternut Squash					756	1087.99600kg	2936.23385	40.1044	2896.12945	2896.12945	1914.87296	981.26	0.33882
45978423	Butternut Squash Box	Butternut Squash Box					5		0	0	0	0	0	0	0
4590102	Cabbage Red	Cabbage Red					261	394.29000kg	596.22668	0.4273	595.79938	595.79938	335.1465	260.65	0.43749
10757457	Cabbage Sweetheart	Cabbage Sweetheart					30		26.47	0	26.47	26.47	36	-9.53	-0.36003
4590101	Cabbage White	Cabbage White					734	1146.79800kg	1633.53522	6.9556	1626.57962	1626.57962	-1006.54294	2633.12	1.61881
46029403	Cabbage White Large Net (25KG)	Cabbage White Large Net (25KG)					3		0	0	0	0	0	0	0
46029379	Cabbage White Small Net (10KG)	Cabbage Whtie Small Net (10KG)					3		0	0	0	0	0	0	0
-39108	carrot						1		12	0	12	12	0	12	1
48351344	Carrot - miniature	Carrot - miniature					1	0.47400kg	0.237	0	0.237	0.237	0	0.24	1
47064979	Carrot Bag 1KG	Carrot Bag 1KG					1491		1926.13	2.7866	1923.3434	1923.3434	0	1923.34	1
	carrot box						1		9	0	9	9	0	9	1
	carrot sack						1		9.1	0	9.1	9.1	0	9.1	1
4590103	Carrots	Carrots					4435	4991.37400kg	6392.8115	3.4925	6389.319	6389.319	19965.496	-13576.18	-2.12482
4630986	Carrots Sack	Carrots Sack					23		0	0	0	0	115	-115	0
4590108	Celeriac	Celeriac					547	572.90900kg	1329.6905	7.2253	1322.4652	1322.4652	45.83272	1276.63	0.96534
24752907	Celeriac Net	Celeriac Net					1		0	0	0	0	0	0	0
4590110	Celery	Celery					928		1310.72	6.6339	1304.0861	1304.0861	559.12	744.97	0.57126
-39108	cf grapes						2		2	0	2	2	0	2	1
10054732	Cherries loose	Cherries loose					3	0.41800kg	5.434	0	5.434	5.434	2.09	3.34	0.6151
	cherry						1		12	0	12	12	0	12	1
48735462	Cherry vine tomatoes	Cherry vine tomatoes					139	46.08800kg	368.24312	2.1595	366.08362	366.08362	0	366.08	1
-39108	chestnut						1		1.99	0	1.99	1.99	0	1.99	1
4580427	Chestnuts	Chestnuts					4		2806.00000g	3.518	0	3.518	3.518	22.1674	-18.65
9884793	Chicory loose	Chicory loose					45		78.75	0	78.75	78.75	33.75	45	0.57143
7927245	Chinese Leaf	Chinese Leaf	5636633534				176		335.2	2.97	332.23	332.23	176	156.23	0.47025
-39108	clementein						1		3	0	3	3	0	3	1
49766700	clems ba	clems bag					2		2	0	2	2	0	2	1
47592794	Closed punnet grapes	Closed Punnet grapes					33		39.6	0.2402	39.3598	39.3598	0	39.36	1
-39108	coconut						3		2	0	2	2	0	2	1
-39108	cooking apple box						1		24	0	24	24	0	24	1
-39108	coriander						1		1.5	0	1.5	1.5	0	1.5	1
-39108	courgette						1		9.5	0	9.5	9.5	0	9.5	1
4590114	Courgettes	Courgettes					2889	2532.66900kg	8111.72325	38.943	8072.78025	8072.78025	1418.29464	6654.49	0.82431
46030432	Courgettes Box (5KG)	Courgettes Box (5KG)					10		0	0	0	0	50	-50	0
4590117	Cress	Cress					848		343.09	2.1831	340.9069	340.9069	144.16	196.75	0.57713
4590118	Cucumber	Cucumber					16528		11404.32	49.7128	11354.6072	11354.6072	6218.66	5135.95	0.45232
	Cucumber box						1		9	0	9	9	0	9	1
-39108	cucumber box						3		26.5	0	26.5	26.5	0	26.5	1
7884946	Cucumber Box	Cucumber Box					88		0	0	0	0	0	0	0
48230585	Cucumber mini box	Cucumber mini box					31		15.5	0	15.5	15.5	0	15.5	1
48651354	Cucumber MINI x 3 for £1	Cucumber MINI x 3 for £1					1		1	0	1	1	1	0	0
-39108	cue						3		26.1	0	26.1	26.1	0	26.1	1
-39108	cue box						1		10	0	10	10	0	10	1
	cue box						1		9	0	9	9	0	9	1
	cuecumber						1		9	0	9	9	0	9	1
	Cuecumber march						1		6	0	6	6	0	6	1
49502550	Date box large	Date box large					57		370.5	0	370.5	370.5	0	370.5	1
-39108	dates						1		6.5	0	6.5	6.5	0	6.5	1
-39108	dates box						1		0.01	0	0.01	0.01	0	0.01	1
46691283	Dates Medjool box	Dates Mejool box					438		662.36	1.0754	661.2846	661.2846	0	661.28	1
4631295	Dates Medjool Loose	Dates Medjoul California					843	168.53800kg	2568.74252	5.7113	2563.03122	2563.03122	1348.304	1214.73	0.47394
4580448	Eggs Tray LARGE	Eggs Tray					382		2555.58	0	2555.58	2555.58	2081.9	473.68	0.18535
48702518	Eggs Tray MEDIUM	Eggs Tray					169		997.1	4.822	992.278	992.278	921.05	71.23	0.07178
47887041	Exotics Tu Bishvat	Exotic Fruit Tu Bishvat					748	174.50000kg	3079.3635	6.3405	3073.023	3073.023	0	3073.02	1
-39108	figs						2		3.2	0	3.2	3.2	0	3.2	1
4590164	Fine Beans	Fine Beans					479		809.51	2.535	806.975	806.975	431.1	375.88	0.46578
48351366	FLAT Cabbage	FLAT Cabbage					3	12.20800kg	8.5456	0.5204	8.0252	8.0252	0	8.03	1
-39108	fruit						1		18	0	18	18	0	18	1
-39108	fruit x 2						1		0.01	0	0.01	0.01	0	0.01	1
-39108	galia						1		21	0	21	21	0	21	1
4590122	Garlic Bulb Small	Garlic Bulb Small					1507		723.36	1.6821	721.6779	721.6779	0	721.68	1
46030529	Garlic Peeled Pack (1KG)	Garlic Peeled Pack (1KG)					2		13.8	0	13.8	13.8	7	6.8	0.49275
46152000	Garlic Pre-pack	Garlic Pre-pack					506		1134.3	6.5399	1127.7601	1127.7601	0	1127.76	1
-39108	garlic string						1		5	0	5	5	0	5	1
45326672	Garlic String	Garlic String					5		34.5	0	34.5	34.5	22	12.5	0.36232
45702909	Ginger	Ginger					4	1.47200kg	7.36	0	7.36	7.36	0	7.36	1
-39108	Granny						1		22	0	22	22	0	22	1
	grape						1		1.4	0	1.4	1.4	0	1.4	1
-39108	grape						3		5.89	0	5.89	5.89	0	5.89	1
48665482	Grape open punnet	Grape open punnet					81		109.4	0.178	109.222	109.222	0	109.22	1
4577783	Grapefruit Red	Grapefruit Red					1457		894.55	4.5064	890.0436	890.0436	845.06	44.98	0.05054
46128589	Grapefruit Red Box (66)	Grapefruit Red Box (66)					3		0	0	0	0	54	-54	0
	grapes						1		17	0	17	17	0	17	1
-39108	grapes						1		2	0	2	2	0	2	1
46646791	Grapes Bag	Grapes Bag					8		40	0	40	40	0	40	1
46128592	Grapes Green Box (10 Punnets)	Grapes Green Box (10 Punnets)					9		0	0	0	0	126	-126	0
4577785	Grapes Green Punnet	Grapes Green Punnet					1235		3140.49	34.3154	3106.1746	3106.1746	1852.5	1253.67	0.40361
46128591	Grapes Red Box (10 Punnets)	Grapes Red Box (10 Punnets)					10		0	0	0	0	140	-140	0
4577784	Grapes Red Punnet	Grapes Red Punnet					2103		5205.87	24.6775	5181.1925	5181.1925	2805.4	2375.79	0.45854
-39108	grapes white bag						1		3	0	3	3	0	3	1
-39108	half box banana						1		11.25	0	11.25	11.25	0	11.25	1
48419589	Harmony Loose Potatoes	Harmony Loose Potatoes					38	91.69000kg	106.3604	0	106.3604	106.3604	0	106.36	1
-39108	honedew						1		1.98	0	1.98	1.98	0	1.98	1
-39108	honeydew						1		1.8	0	1.8	1.8	0	1.8	1
48253233	Honeydew large	Honeydew large					16		56	0	56	56	0	56	1
9620292	Horseradish	Horseradish					3		8.97	0	8.97	8.97	6	2.97	0.3311
14709407	Horseradish	Horseradish					161	101.44200kg	1004.2758	0	1004.2758	1004.2758	456.489	547.79	0.54546
-39108	jumbo pots x 2						1		36	0	36	36	0	36	1
4577795	Kiwi	Kiwi					3692		1536.94	22.8378	1514.1022	1514.1022	1911.93912	-397.84	-0.26275
9895350	Kiwi Box (28)	Kiwi Box (28)					3		0	0	0	0	0	0	0
-39108	kiwi pack						1		2	0	2	2	0	2	1
46998788	Kiwi Punnet	Kiwi Punnet					114		340.86	1.5918	339.2682	339.2682	0	339.27	1
46030632	Kohlrabi	Kohlrabi					741	483.80200kg	1929.70354	2.3352	1927.36834	1927.36834	1209.505	717.86	0.37246
-39108	L Courgette						1		0.6	0	0.6	0.6	0	0.6	1
48872239	Large Mango	Large Mango					513		624.26	15.4007	608.8593	608.8593	0	608.86	1
48026772	Large orange special offer	Large orange special offer					300		90	0.3333	89.6667	89.6667	0	89.67	1
-39108	last fewcitems that were credited in errorv						1		23.67	0	23.67	23.67	0	23.67	1
46128915	Leek (5 KG)	Leek (5 KG)					7		63	0	63	63	45.5	17.5	0.27778
4590125	Leeks	Leeks					1150	589.88800kg	1941.20124	6.3174	1934.88384	1934.88384	1120.7872	814.1	0.42075
-39108	lemon box						1		7.5	0	7.5	7.5	0	7.5	1
4577796	Lemons	Lemons					2583		1153.4	2.2	1151.2	1151.2	749.07	402.13	0.34931
48501244	Lettuce Flat lettuce greenhouse	Lettuce Flat lettuce greenhouse					19		22.8	0	22.8	22.8	0	22.8	1
4590128	Lettuce Iceberg	Lettuce Iceberg					921		911.79	2.9924	908.7976	908.7976	690.75	218.05	0.23993
14774910	Lettuce Romaine / Kos	Lettuce Romaine					961		1630.8	2.4012	1628.3988	1628.3988	768.8	859.6	0.52788
9764517	Lime	Lime					240		103.2	0	103.2	103.2	38.4	64.8	0.62791
46059428	Loose Nec/Peach	Loose Nec/Peach					2032		914.4	0.9372	913.4628	913.4628	873.76	39.7	0.04346
-39108	lychee						4		22.5	1.2936	21.2064	21.2064	0	21.21	1
-39108	lychee box						1		14.5	0	14.5	14.5	0	14.5	1
48218513	Lychee single	Lychee single					41		8.2	0	8.2	8.2	0	8.2	1
46181620	Lychees 5 for £1	Lychees 5 for £1					244		244	0.637	243.363	243.363	0	243.36	1
	mango						1		3.6	0	3.6	3.6	0	3.6	1
-39108	Mango						7		166.23	0	166.23	166.23	0	166.23	1
49396924	Mango	Mango					225		185.3	0.4829	184.8171	184.8171	282.1	-97.28	-0.52637
19997644	Mango	Mango					1638		1738.22	12.0737	1726.1463	1726.1463	2031.69	-305.54	-0.17701
48688493	Mango 3 for £1	Mango 3 for £1					51		97.5	0	97.5	97.5	91.8	5.7	0.05846
-39108	mango x 4						1		4.8	0	4.8	4.8	0	4.8	1
7821220	Marrow	Marrow					73		109.5	0.75	108.75	108.75	43.8	64.95	0.59724
-39108	mblood orangeaisc						1		3.98	0	3.98	3.98	0	3.98	1
-39108	melon						1		2.5	0	2.5	2.5	0	2.5	1
4580418	Melon Canteloupe	Melon Canteloupe					558		1175.87	27.4029	1148.4671	1148.4671	892.8	255.67	0.22262
4580415	Melon Galia	Melon Galia					430		1073.46	19.7685	1053.6915	1053.6915	537.5	516.19	0.48989
7516789	Melon Honeydew	Melon Honeydew					555		1564.87	11.3717	1553.4983	1553.4983	1248.75	304.75	0.19617
4580417	Melon Piel Desapo	Melon Piel Desapo					131		331.3	10.0707	321.2293	321.2293	199.5	121.73	0.37895
-39108	melon x 2						1		2	0	2	2	0	2	1
-39108	mibloid orangessc						1		1.99	0	1.99	1.99	0	1.99	1
4592058	Milk	Milk					10170		15028.4	0	15028.4	15028.4	12102.3	2926.1	0.1947
-39108	mini cucumber						3		13.47	0	13.47	13.47	0	13.47	1
-39108	mini pepper						1		4.99	0	4.99	4.99	0	4.99	1
48242178	Miniature Salad Potatoes 2.5kg	Miniature potatoes 2.5 kg					556		2306.68	2.1271	2304.5529	2304.5529	0	2304.55	1
-39108	mint						1		1.5	0	1.5	1.5	0	1.5	1
-39108	miorangessc						1		1.99	0	1.99	1.99	0	1.99	1
-39108	mis nectarine						1		2.99	0	2.99	2.99	0	2.99	1
-39108	misapplec						1		1	0	1	1	0	1	1
-39108	misbagtangyc						2		1.8	0	1.8	1.8	0	1.8	1
-39108	misbarries						1		0.6	0	0.6	0.6	0	0.6	1
-39108	misberries						1		1	0	1	1	0	1	1
-39108	misbloodorangesc						1		1.99	0	1.99	1.99	0	1.99	1
-39108	misbraeburnboxc						1		23	0	23	23	0	23	1
-39108	misc						1116		7060.77	28.6517	7032.1183	7032.1183	0	7032.12	1
-39108	misc 10k peeled pots						1		19.1	0	19.1	19.1	0	19.1	1
-39108	misc 2 box courgettes						1		24	0	24	24	0	24	1
-39108	misc 3 sacks potatoes						1		60	0	60	60	0	60	1
-39108	misc 7.5 potatoes						1		5.5	0	5.5	5.5	0	5.5	1
-39108	misc apple box						2		39	0	39	39	0	39	1
-39108	misc apple pre pack box						1		11	0	11	11	0	11	1
-39108	misc apples						7		28.2	0	28.2	28.2	0	28.2	1
-39108	misc baby box						1		17	0	17	17	0	17	1
-39108	misc baby cues						2		5.79	0	5.79	5.79	0	5.79	1
-39108	misc baby pot box						1		16.5	0	16.5	16.5	0	16.5	1
-39108	misc baby potatoes						1		34	0	34	34	0	34	1
-39108	misc banana						1		0.14	0	0.14	0.14	0	0.14	1
-39108	misc basil						1		12.6	0	12.6	12.6	0	12.6	1
-39108	misc berries						1		2.99	0	2.99	2.99	0	2.99	1
-39108	misc blueberry						1		1.5	0	1.5	1.5	0	1.5	1
-39108	misc box baby roast						1		14.5	0	14.5	14.5	0	14.5	1
-39108	misc box cooking apples						2		52	0	52	52	0	52	1
-39108	misc box cucumber						1		8.5	0	8.5	8.5	0	8.5	1
-39108	misc box cucumbers						2		17	0	17	17	0	17	1
-39108	misc box sweet potatoes						1		6	0	6	6	0	6	1
-39108	misc box tomatoes						1		8	0	8	8	0	8	1
-39108	misc carrot bag						5		6	0	6	6	0	6	1
-39108	misc carrot box						2		26.5	0	26.5	26.5	0	26.5	1
-39108	misc carrot sack						2		13.7	0	13.7	13.7	0	13.7	1
-39108	misc carrots						18		35.6	0	35.6	35.6	0	35.6	1
-39108	misc cgestnuts						1		5.97	0	5.97	5.97	0	5.97	1
-39108	misc chard						1		8.25	0	8.25	8.25	0	8.25	1
-39108	misc cherries						13		14.5	0	14.5	14.5	0	14.5	1
-39108	misc cherry box						1		18	0	18	18	0	18	1
-39108	misc chestnut						1		1.5	0	1.5	1.5	0	1.5	1
-39108	misc chestnuts						1		1.99	0	1.99	1.99	0	1.99	1
-39108	misc chicory box						1		21.5	0	21.5	21.5	0	21.5	1
-39108	misc chinese leaf						1		0.99	0	0.99	0.99	0	0.99	1
-39108	misc chives						1		3.8	0	3.8	3.8	0	3.8	1
-39108	misc ciconut						1		0.99	0	0.99	0.99	0	0.99	1
-39108	misc clementines						2		2	0	2	2	0	2	1
-39108	misc coconut						4		3.96	0	3.96	3.96	0	3.96	1
-39108	misc coconuts						4		10.44	0	10.44	10.44	0	10.44	1
-39108	misc courgetres						1		1.2	0	1.2	1.2	0	1.2	1
-39108	misc courgette						1		1	0	1	1	0	1	1
-39108	misc courgettes						8		60.2	0	60.2	60.2	0	60.2	1
-39108	misc cues						4		4	0	4	4	0	4	1
-39108	misc cucumber						6		22.47	0	22.47	22.47	0	22.47	1
-39108	misc cucumber box						1		9	0	9	9	0	9	1
-39108	misc cucumber boxes						1		25.5	0	25.5	25.5	0	25.5	1
-39108	misc cue bag						3		13.77	0	13.77	13.77	0	13.77	1
-39108	misc cues						4		4	0	4	4	0	4	1
-39108	misc date box						1		4.99	0	4.99	4.99	0	4.99	1
-39108	misc dates						2		9.98	0	9.98	9.98	0	9.98	1
-39108	misc garlic						2		12	0	12	12	0	12	1
-39108	misc grapes						5		8	0	8	8	0	8	1
-39108	misc mango						11		34	0.6505	33.3495	33.3495	0	33.35	1
-39108	misc melon						68		231.95	2.848	229.102	229.102	0	229.1	1
-39108	misc mushroom box						14		120	0	120	120	0	120	1
-39108	misc nectarine						2		3.69	0	3.69	3.69	0	3.69	1
-39108	misc nectarines						7		26.16	0	26.16	26.16	0	26.16	1
-39108	misc onion sack						1		13	0	13	13	0	13	1
-39108	misc onions						1		4.5	0	4.5	4.5	0	4.5	1
-39108	misc oranges						1		2	0	2	2	0	2	1
-39108	misc peeled potatoes						3		35.81	2.6295	33.1805	33.1805	0	33.18	1
-39108	misc plum punnet						1		1.8	0	1.8	1.8	0	1.8	1
-39108	misc pomme						4		5.68	0	5.68	5.68	0	5.68	1
-39108	misc potatoes						1		5.5	0	5.5	5.5	0	5.5	1
-39108	misc sack carrots						3		23.5	0	23.5	23.5	0	23.5	1
-39108	misc sack onions						10		133.5	0	133.5	133.5	0	133.5	1
-39108	misc sack potatoes						7		117	1.4493	115.5507	115.5507	0	115.55	1
-39108	misc sack pots						5		85.5	0	85.5	85.5	0	85.5	1
-39108	misc strawberries						1		1.8	0	1.8	1.8	0	1.8	1
-39108	misc strawberry						74		320.94	0.3604	320.5796	320.5796	0	320.58	1
-39108	misc sweet pots						2		22	0	22	22	0	22	1
-39108	misc tangerines						9		51	0	51	51	0	51	1
-39108	misc tomatoes						3		6	0	6	6	0	6	1
-39108	misc veg						6		30.66	0	30.66	30.66	0	30.66	1
-39108	misc watermelon						12		37.73	0.2997	37.4303	37.4303	0	37.43	1
-39108	miscavocado						93		96.57	1.6687	94.9013	94.9013	0	94.9	1
-39108	miscbanana						126		88.34	0.0423	88.2977	88.2977	0	88.3	1
-39108	miscberries						145		285.28	0.81	284.47	284.47	0	284.47	1
-39108	miscblueberries						28		71.93	0.6343	71.2957	71.2957	0	71.3	1
-39108	miscblueberry						23		44.27	0.7509	43.5191	43.5191	0	43.52	1
-39108	misccarrots						51		91.1	0	91.1	91.1	0	91.1	1
-39108	misccherries						47		62.3	1.0417	61.2583	61.2583	0	61.26	1
-39108	misccoconut						32		32.39	0	32.39	32.39	0	32.39	1
-39108	misccourgette						6		23.2	0	23.2	23.2	0	23.2	1
-39108	misccucumber						8		54.9	0	54.9	54.9	0	54.9	1
-39108	miscdates						68		354.85	0	354.85	354.85	0	354.85	1
-39108	miscfigs						27		80.05	0	80.05	80.05	0	80.05	1
-39108	miscgrandilla						31		51.5	0	51.5	51.5	0	51.5	1
-39108	miscgrapes						454		989.27	3.8057	985.4643	985.4643	0	985.46	1
-39108	misclychee						73		91.75	0	91.75	91.75	0	91.75	1
-39108	misclychees						306		620.5	2.0086	618.4914	618.4914	0	618.49	1
-39108	miscmango						307		620.53	2.5809	617.9491	617.9491	0	617.95	1
-39108	miscmelon						68		231.95	2.848	229.102	229.102	0	229.1	1
-39108	miscmilk						23		129.63	0	129.63	129.63	0	129.63	1
-39108	miscmushroom box						14		120	0	120	120	0	120	1
-39108	miscnectarine						71		182.2	1.5573	180.6427	180.6427	0	180.64	1
-39108	miscnectarines						135		380.97	0	380.97	380.97	0	380.97	1
-39108	misconions						191		460.34	0	460.34	460.34	0	460.34	1
-39108	miscoranges						29		97.79	0	97.79	97.79	0	97.79	1
-39108	miscpeeled pots						23		366.92	9.1644	357.7556	357.7556	0	357.76	1
-39108	miscpeeledpots						20		308.4	19.184	289.216	289.216	0	289.22	1
-39108	miscpick n mix						74		49.5	0.5208	48.9792	48.9792	0	48.98	1
-39108	miscpomegranate						11		26.4	0	26.4	26.4	0	26.4	1
-39108	miscpomelo						22		45.9	0	45.9	45.9	0	45.9	1
-39108	miscpomme						140		212.15	0.3183	211.8317	211.8317	0	211.83	1
-39108	miscpotatoes						92		597.85	12.2895	585.5605	585.5605	0	585.56	1
-39108	miscsack potatoes						52		918.5	2.0027	916.4973	916.4973	0	916.5	1
-39108	miscsack pots						36		601	0	601	601	0	601	1
-39108	miscsharon						87		116.64	0.16	116.48	116.48	0	116.48	1
-39108	miscstrawberries						27		109.78	0	109.78	109.78	0	109.78	1
-39108	miscstrawberry						74		320.94	0.3604	320.5796	320.5796	0	320.58	1
-39108	misctangerines						148		388.14	0	388.14	388.14	0	388.14	1
-39108	misctomatoes						153		312.68	0	312.68	312.68	0	312.68	1
-39108	miscveg						98		747.91	0	747.91	747.91	0	747.91	1
9883729	Mooli radish	Mooli					12		23.88	0	23.88	23.88	10.8	13.08	0.54774
4590129	Mushroom	Mushroom					1350	579.78400kg	2443.19584	22.5035	2420.69234	2420.69234	1391.4816	1029.21	0.42517
46578422	Mushroom Punnet	Mushroom Punnet					2372		2952.91	2.5691	2950.3409	2950.3409	0	2950.34	1
	Nectarine						1		2	0	2	2	0	2	1
49372420	Nectarine Loose	Nectarine Loose					76		114.95	0.349	114.601	114.601	0	114.6	1
46073190	Nectarine Punnet	Nectarine Punnet					2196		4919.6	60.1087	4859.4913	4859.4913	3074.4	1785.09	0.36734
48855798	Nectarine Punnet 1kg LARGE	Nectarine Punnet 1kg LARGE					180		480.2	5.11	475.09	475.09	252	223.09	0.46957
48935635	Nectarine Small Punnet	Nectarine Small Punnet Small					310		332	0.4829	331.5171	331.5171	279	52.52	0.15841
4590131	Onion Red	Onion Red					846	342.48100kg	674.20378	2.089	672.11478	672.11478	366.45467	305.66	0.45477
46627207	Onion Small Sack	Onion Small Sack					18		80.82	0	80.82	80.82	0	80.82	1
4590130	Onions	Onions					4541	6160.26700kg	8033.6808	33.6333	8000.0475	8000.0475	6160.267	1839.78	0.22997
45126940	Onions SPANISH	Onions SPANISH					1188	2448.29000kg	3654.87556	49.7336	3605.14196	3605.14196	3060.3625	544.78	0.15111
48018074	Open punnet Grapes	Open punnet Grapes					65		97.5	0	97.5	97.5	0	97.5	1
4580428	Orange Large	Orange Large					2095		1328.75	9.3005	1319.4495	1319.4495	600.57365	718.88	0.54483
4580429	Orange Small	Orange Small					3813		1202.98	7.7601	1195.2199	1195.2199	1067.64	127.58	0.10674
-39108	oranges						2		4.1	0	4.1	4.1	0	4.1	1
47744198	Papaya	Papaya					66		197.34	3.954	193.386	193.386	0	193.39	1
4590132	Parsnip	Parsnip					842	320.80800kg	1114.66078	4.8479	1109.81288	1109.81288	567.83016	541.98	0.48835
-39108	passion						1		7	0	7	7	0	7	1
4580431	Passion Fruit	Passion Fruit					124		48.36	0.221	48.139	48.139	55.8	-7.66	-0.15914
46682933	Passion Fruit 3 for £1	Passion Fruit 3 for £1					2744		2744	21.6057	2722.3943	2722.3943	0	2722.39	1
4580433	Peach Punnet	Peach Punnet					20		48	1.0399	46.9601	46.9601	20	26.96	0.57411
46627206	Pear Conference Punnet	Pear Conference Punnet					514		1458.63	28.1391	1430.4909	1430.4909	822.4	608.09	0.42509
4580434	Pears Conference	Pears Conference					1149	989.71600kg	2769.57026	10.9684	2758.60186	2758.60186	1276.73364	1481.87	0.53718
