ProductID	Name	Description	Barcode	OrderCode	Brand	Size	Qty	MeasuredQty	Value	Discount	ValueIncVAT	ValueExcVAT	TotCost	Margin	MarginPerc
4590098	Butternut Squash 1	Butternut Squash 1					844	1427.65200kg	1884.50064	0	1884.50064	1884.50064	785.2086	1099.29	0.58333
4590102	Cabbage Red	Cabbage Red					170	268.35000kg	413.259	0	413.259	413.259	228.0975	185.16	0.44805
4590101	Cabbage White	Cabbage White					720	1022.30700kg	1226.7684	0	1226.7684	1226.7684	613.3842	613.38	0.5
4590103	Carrots	Carrots					4301	5109.58100kg	5640.09269	0	5640.09269	5640.09269	2450.95765	3189.14	0.56544
4630986	Carrots Sack	Carrots Sack					35		266	0	266	266	175	91	0.34211
4590108	Celeriac	Celeriac					449	559.20700kg	1079.26951	0	1079.26951	1079.26951	615.1277	464.14	0.43005
4590110	Celery	Celery					834		1075.86	0	1075.86	1075.86	0	1075.86	1
10054732	Cherries loose	Cherries loose					102	12.53800kg	110.3344	0	110.3344	110.3344	62.69	47.64	0.4318
9952788	Cherries punnet	Cherries punnet					19		31.51	0	31.51	31.51	20.1	11.41	0.36211
7868451	Cherry tomato loose	Cherry tomato loose					27	12.50000kg	39.875	0	39.875	39.875	25	14.88	0.37312
18911655	Chestnuts net	Chestnuts net					21		72.5	0	72.5	72.5	55.5	17	0.23448
9884793	Chicory loose	Chicory loose					80		63.2	0	63.2	63.2	35.2	28	0.44304
11290936	Coconut	Coconut					50		34.5	0	34.5	34.5	17.5	17	0.49275
7610691	Courgette box	Courgette box					16		136.4	0	136.4	136.4	84	52.4	0.38416
4590114	Courgettes	Courgettes					2125	1775.69700kg	5427.54668	0	5427.54668	5427.54668	3437.81348	1989.73	0.3666
10749375	Cranberries	Cranberries					34		64.26	0	64.26	64.26	34	30.26	0.4709
4590117	Cress	Cress					1102		241.7	0	241.7	241.7	31.95	209.75	0.86781
4590118	Cucumber	Cucumber					8591		5927.79	0	5927.79	5927.79	4295.5	1632.29	0.27536
7884946	Cucumber Box	Cucumber Box					43		342.8	0	342.8	342.8	226.4	116.4	0.33956
4631295	Dates Medjool Loose	Dates Medjoul California					159	29.66400kg	385.632	0	385.632	385.632	180.9504	204.68	0.53077
10229222	Dates Medjoul 1kg Box	Dates mejoul 1kg box					345		2066.55	0	2066.55	2066.55	1035	1031.55	0.49917
10285274	Fig	Fig					444		368.16	0	368.16	368.16	177.6	190.56	0.5176
4590164	Fine Beans	Fine Beans					367		367	0	367	367	0	367	1
4590122	Garlic Bulb Small	Garlic Bulb Small					1425		684	0	684	684	0	684	1
4577783	Grapefruit Red	Grapefruit Red					1896		1118.64	0	1118.64	1118.64	948	170.64	0.15254
4577785	Grapes Green Punnet	Grapes Green Punnet					752		2025.6	0	2025.6	2025.6	1098	927.6	0.45794
4577784	Grapes Red Punnet	Grapes Red Punnet					1788		4872.9	0	4872.9	4872.9	2693.6	2179.3	0.44723
4577787	Grapes White	Grapes White					95	77.78400kg	323.4939	0	323.4939	323.4939	186.1428	137.35	0.42458
14709407	Horseradish	Horseradish					176	120.68600kg	1194.7914	0	1194.7914	1194.7914	543.087	651.7	0.54545
28932244	Kaki Loose	Kaki Loose					174		85.26	0	85.26	85.26	52.2	33.06	0.38776
18937411	Kaki Punnet	Kaki Punnet					308		484.42	0	484.42	484.42	323.6	160.82	0.33198
4577795	Kiwi	Kiwi					2693		990.89	0	990.89	990.89	0	990.89	1
7919703	Kiwi punnet	Kiwi punnet					119		224.91	0	224.91	224.91	142.8	82.11	0.36508
4590124	Kohlrabi	Kohlrabi					572	401.63200kg	1224.9776	0	1224.9776	1224.9776	1160.71648	64.26	0.05246
4590125	Leeks	Leeks					1017	605.89200kg	1714.67436	0	1714.67436	1714.67436	1151.1948	563.48	0.32862
4577796	Lemons	Lemons					1906		857.7	0	857.7	857.7	762.4	95.3	0.11111
9884794	Lettuce Flat / Greenhouse	Lettuce Flat / Greenhouse	6354437475				55		37.95	0	37.95	37.95	22	15.95	0.42029
4590128	Lettuce Iceberg	Lettuce Iceberg					768		760.32	0	760.32	760.32	576	184.32	0.24242
14774910	Lettuce Romaine / Kos	Lettuce Romaine					131		168.99	0	168.99	168.99	98.25	70.74	0.4186
9764517	Lime	Lime					45		19.35	0	19.35	19.35	7.2	12.15	0.62791
9600457	Litchi	Litchi					386	112.58000kg	664.222	0	664.222	664.222	450.32	213.9	0.32203
9620293	Litchi box	Litchi box					27		256.5	0	256.5	256.5	189	67.5	0.26316
4592062	Lychees	Lychees					23	6.80000kg	59.84	0	59.84	59.84	40.8	19.04	0.31818
19997644	Mango	Mango					15		25.35	0	25.35	25.35	21	4.35	0.1716
15600527	Mango LARGE	Mango LARGE					1677		1833.63	0	1833.63	1833.63	1058.45	775.18	0.42276
7821220	Marrow	Marrow					129		142.96	0	142.96	142.96	87.2	55.76	0.39004
4580418	Melon Canteloupe	Melon Canteloupe					390		600.2	0	600.2	600.2	374.7	225.5	0.37571
4580415	Melon Galia	Melon Galia					323		472.57	0	472.57	472.57	307.95	164.62	0.34835
7516789	Melon Honeydew	Melon Honeydew					597		1008.93	0	1008.93	1008.93	698.49	310.44	0.30769
4592058	Milk	Milk					13982		13982	0	13982	13982	11884.7	2097.3	0.15
7919701	Mini peppers packet	Mini peppers packet					180		178.2	0	178.2	178.2	99	79.2	0.44444
4590129	Mushroom	Mushroom					1694	799.65600kg	3518.4864	0	3518.4864	3518.4864	3518.4864	0	0
4590182	Mushroom Punnet	Mushroom Punnet					340		336.6	0	336.6	336.6	251.6	85	0.25253
7878079	Mushroom Tray (2.27KG)	Mushroom Tray (2.27KG)					87		649.5	0	649.5	649.5	330.6	318.9	0.49099
4580419	Nectarine Loose	Nectarine Loose					634		215.08	0	215.08	215.08	84.97	130.11	0.60494
10170475	Nectarine punnet LARGE	Nectarine punnet LARGE					838		1407.22	0	1407.22	1407.22	946.2	461.02	0.32761
10159121	Nectarine punnet SMALL	Nectarine punnet SMALL					547		698.78	0	698.78	698.78	453.86	244.92	0.3505
4590131	Onion Red	Onion Red					750	293.24600kg	313.77322	0	313.77322	313.77322	313.77322	0	-0.00001
4630987	Onion Sack Regular (20KG)	Onion Sack Regular (20KG)					28		328.5	0	328.5	328.5	224	104.5	0.31811
4630988	Onion Spanish Sack	Onion Spanish Sack					49		705	0	705	705	497.6	207.4	0.29418
4590130	Onions	Onions					4505	7755.76000kg	8531.336	0	8531.336	8531.336	1938.94	6592.4	0.77273
4580428	Orange Large	Orange Large					3164		1392.16	0	1392.16	1392.16	0	1392.16	1
4580429	Orange Small	Orange Small					5416		1245.68	0	1245.68	1245.68	0	1245.68	1
4590132	Parsnip	Parsnip					940	383.92200kg	844.6284	0	844.6284	844.6284	679.54194	165.09	0.19546
4580431	Passion Fruit	Passion Fruit					2690		1049.1	0	1049.1	1049.1	0	1049.1	1
4580432	Peach Loose	Peach Loose					293		159.71	0	159.71	159.71	117.2	42.51	0.26617
4580433	Peach Punnet	Peach Punnet					123		156.74	0	156.74	156.74	103.4	53.34	0.34031
7524325	Peaches Donut Punnet	Peaches Donut Punnet					137		190.43	0	190.43	190.43	123.3	67.13	0.35252
10404440	Pear conference punnet	Pear punnet					463		875.07	0	875.07	875.07	555.6	319.47	0.36508
4580434	Pears Conference	Pears Conference					1364	1336.42500kg	2940.135	0	2940.135	2940.135	1991.27325	948.86	0.32273
4590133	Peas in Pod	Peas in Pod					228	102.58400kg	464.222	0	464.222	464.222	268.144	196.08	0.42238
4590139	Peppers Red	Peppers Red					2084	1360.04200kg	5984.1848	0	5984.1848	5984.1848	2584.0798	3400.11	0.56818
4590141	Peppers Yellow	Peppers Yellow					671	512.33000kg	2254.252	0	2254.252	2254.252	973.427	1280.83	0.56818
4580437	Physallis Punnet	Physallis Punnet					129		154.8	0	154.8	154.8	90.3	64.5	0.41667
4580438	Pineapple Large	Pineapple Large					570		1056.7	0	1056.7	1056.7	701.6	355.1	0.33605
4580440	Plum Red Loose	Plum Red Loose					1194	795.81000kg	2276.0166	0	2276.0166	2276.0166	1822.4049	453.61	0.1993
4580441	Plums Punnet	Plums Punnet					104		133.96	0	133.96	133.96	91.4	42.56	0.31771
4592060	Pomegranate large	Pomegranate large					1888		1644.92	0	1644.92	1644.92	1110.93	533.99	0.32463
4592059	Pomello	Pomello					388		655.72	0	655.72	655.72	465.6	190.12	0.28994
4590146	Potato 2kg Bag	Potato 2kg Bag					7517		9020.4	0	9020.4	9020.4	3758.5	5261.9	0.58333
4590143	Potatoes Baby Roast	Potatoes Baby Roast					1549	2269.18700kg	3585.31546	0	3585.31546	3585.31546	1747.27399	1838.04	0.51266
4630985	Potatoes Baby Roast Box (10KG)	Potatoes Baby Roast Box (10KG)					60		601.5	0	601.5	601.5	400	201.5	0.335
19247718	Pre Pack Apple	Pre Pack Apple					656		1108.64	0	1108.64	1108.64	721.6	387.04	0.34911
4590151	Rhubarb	Rhubarb					28	32.26000kg	202.8068	0	202.8068	202.8068	115.214	87.59	0.43191
9941569	Sharon fruit	Sharon New Season Spanish					104		50.96	0	50.96	50.96	30.16	20.8	0.40816
9981805	Sharon punnet	Sharon punnet					55		37.95	0	37.95	37.95	11	26.95	0.71014
4580443	Strawberry Punnet	Strawberry Punnet	8453108234				28		80.12	0	80.12	80.12	55	25.12	0.31353
4580442	Strawberry Small	Strawberry Small					332		373.48	0	373.48	373.48	243.7	129.78	0.34749
4590168	Sugar Snaps	Sugar Snaps					414		662.4	0	662.4	662.4	538.2	124.2	0.1875
4590152	Swede	Swede					432	464.57600kg	562.13696	0	562.13696	562.13696	209.0592	353.08	0.6281
4590154	Sweet Potato	Sweet Potato					1986	2239.44000kg	4926.768	0	4926.768	4926.768	2015.496	2911.27	0.59091
4580444	Tangerine Loose	Tangerines / Clems Loose					951	821.77000kg	1881.8533	0	1881.8533	1881.8533	1397.009	484.84	0.25764
13299261	Tangy Punnet 1kg	Tangy punnet 1kg	6664565245				1421		2902.49	0	2902.49	2902.49	2018.2	884.29	0.30467
4590159	Tomato Cherry Punnet	Tomato Cherry Punnet					2742		2611.58	0	2611.58	2611.58	959.7	1651.88	0.63252
4590157	Tomato Loose/Vine	Tomato Loose/Vine					1441	1043.25400kg	2044.77784	0	2044.77784	2044.77784	1564.881	479.9	0.23469
4580416	Watermelon Large	Watermelon					18		55.5	0	55.5	55.5	34.5	21	0.37838
10056623	Watermelon large	Watermelon large					547		1993.5	0	1993.5	1993.5	1366.6	626.9	0.31447
14155418	Yellow Dates	Yellow Dates					289	128740.00000g	1828.108	0	1828.108	1828.108	0	1828.11	1
	Total:					120332		193638.0435	0	193638.0435	193621.3535	96169.33496	97452	73.84822
