ProductID	Name	Description	Barcode	OrderCode	Brand	Size	Qty	MeasuredQty	Value	Discount	ValueIncVAT	ValueExcVAT	TotCost	Margin	MarginPerc
2602077	Avocado	Avocado					4446		3956.94	0	3956.94	3956.94	2223	1733.94	0.4382
19810787	Avocado 4 for £1	Avocado 4 for £1					331		331	0	331	331	0	331	1
4577782	Banana	Banana					4429	5014.60500kg	6619.2786	0	6619.2786	6619.2786	6518.9865	100.29	0.01515
9884789	Banana box	Banana box					4		88	0	88	88	72	16	0.18182
4590096	Beetroot Raw	Beetroot Raw					107	171.04000kg	205.248	0	205.248	205.248	76.968	128.28	0.625
9726017	Butternut Box 1	Butternut Box 1					7		83.3	0	83.3	83.3	54.6	28.7	0.34454
4590098	Butternut Squash 1	Butternut Squash 1					1217	1879.07300kg	2480.37636	0	2480.37636	2480.37636	1033.49015	1446.89	0.58333
4590102	Cabbage Red	Cabbage Red					233	308.73600kg	475.45344	0	475.45344	475.45344	262.4256	213.03	0.44805
4590101	Cabbage White	Cabbage White					984	1524.10500kg	1723.73574	0	1723.73574	1723.73574	979.85154	743.88	0.43155
25402070	Carrot prepack	Carrot prepack					47		56.4	0	56.4	56.4	35.25	21.15	0.375
4590103	Carrots	Carrots					5358	6980.93800kg	9949.0955	0	9949.0955	9949.0955	4912.4877	5036.61	0.50624
4630986	Carrots Sack	Carrots Sack					54		530.4	0	530.4	530.4	350	180.4	0.34012
4590108	Celeriac	Celeriac					526	598.73000kg	1155.5489	0	1155.5489	1155.5489	658.603	496.95	0.43005
4590110	Celery	Celery					972		1253.88	0	1253.88	1253.88	0	1253.88	1
10054732	Cherries loose	Cherries loose					90	10.20200kg	89.7776	0	89.7776	89.7776	51.01	38.77	0.43183
9952788	Cherries punnet	Cherries punnet					47		72.04	0	72.04	72.04	43.9	28.14	0.39062
7844059	Cherry Tom shaker	Cherry Tom shaker					105		135.45	0	135.45	135.45	84	51.45	0.37984
18911655	Chestnuts net	Chestnuts net					27		72.48	0	72.48	72.48	48.3	24.18	0.33361
9884793	Chicory loose	Chicory loose					85		67.15	0	67.15	67.15	37.4	29.75	0.44304
11290936	Coconut	Coconut					41		28.29	0	28.29	28.29	14.35	13.94	0.49275
7610691	Courgette box	Courgette box					25		385.9	0	385.9	385.9	275.5	110.4	0.28608
4590114	Courgettes	Courgettes					2684	2295.19000kg	7582.30274	0	7582.30274	7582.30274	4050.86116	3531.44	0.46575
10749375	Cranberries	Cranberries					70		126.9	0	126.9	126.9	78.6	48.3	0.38061
4590117	Cress	Cress					1117		223.4	0	223.4	223.4	0	223.4	1
4590118	Cucumber	Cucumber					12749		8796.81	0	8796.81	8796.81	6374.5	2422.31	0.27536
7884946	Cucumber Box	Cucumber Box					87		666.4	0	666.4	666.4	396.6	269.8	0.40486
4631295	Dates Medjool Loose	Dates Medjoul California					533	114.92000kg	1487.867	0	1487.867	1487.867	701.012	786.86	0.52885
10229222	Dates Medjoul 1kg Box	Dates mejoul 1kg box					49		306.25	0	306.25	306.25	147	159.25	0.52
7826866	Figs Punnet	Figs punnet					112		156.8	0	156.8	156.8	84	72.8	0.46429
4590164	Fine Beans	Fine Beans					293		293	0	293	293	0	293	1
4590122	Garlic Bulb Small	Garlic Bulb Small					1836		881.28	0	881.28	881.28	0	881.28	1
4577783	Grapefruit Red	Grapefruit Red					2152		1269.68	0	1269.68	1269.68	1076	193.68	0.15254
4577785	Grapes Green Punnet	Grapes Green Punnet					485		970	0	970	970	582	388	0.4
4577786	Grapes Red	Grapes Red					502	451.65400kg	1987.2776	0	1987.2776	1987.2776	1201.39964	785.88	0.39546
4577784	Grapes Red Punnet	Grapes Red Punnet					2187		4374	0	4374	4374	2187	2187	0.5
4577787	Grapes White	Grapes White					512	481.46000kg	2118.424	0	2118.424	2118.424	1588.818	529.61	0.25
14709407	Horseradish	Horseradish					164	91.52200kg	906.0678	0	906.0678	906.0678	503.371	402.7	0.44445
28932244	Kaki Loose	Kaki Loose					120		58.8	0	58.8	58.8	36	22.8	0.38776
18937411	Kaki Punnet	Kaki Punnet					143		192.07	0	192.07	192.07	112	80.07	0.41688
4577795	Kiwi	Kiwi					3462		1142.46	0	1142.46	1142.46	0	1142.46	1
9895350	Kiwi Box (28)	Kiwi Box (28)					2		13.8	0	13.8	13.8	9	4.8	0.34783
7919703	Kiwi punnet	Kiwi punnet					207		339.78	0	339.78	339.78	211.65	128.13	0.3771
4590124	Kohlrabi	Kohlrabi					609	477.00200kg	1454.8561	0	1454.8561	1454.8561	1378.53578	76.32	0.05246
4590125	Leeks	Leeks					1220	755.36200kg	2137.67446	0	2137.67446	2137.67446	1435.1878	702.49	0.32862
4577796	Lemons	Lemons					2978		1340.1	0	1340.1	1340.1	1191.2	148.9	0.11111
4590128	Lettuce Iceberg	Lettuce Iceberg					1119		1074.21	0	1074.21	1074.21	714.93	359.28	0.33446
14774910	Lettuce Romaine / Kos	Lettuce Romaine					335		488.15	0	488.15	488.15	296	192.15	0.39363
9764517	Lime	Lime					98		42.14	0	42.14	42.14	15.68	26.46	0.62791
9600457	Litchi	Litchi					72	29.27600kg	172.7284	0	172.7284	172.7284	117.104	55.62	0.32204
9620293	Litchi box	Litchi box					5		47.5	0	47.5	47.5	35	12.5	0.26316
11103941	Lychee box	Lychee box					16		139.7	0	139.7	139.7	99	40.7	0.29134
4592062	Lychees	Lychees					240	87.16400kg	364.5532	0	364.5532	364.5532	170.4095	194.14	0.53255
4577797	Mango	Mango					1505		1651.35	0	1651.35	1651.35	932.05	719.3	0.43558
15600527	Mango LARGE	Mango LARGE					916		1033.24	0	1033.24	1033.24	473.58	559.66	0.54166
7821220	Marrow	Marrow					126		124.74	0	124.74	124.74	63	61.74	0.49495
4580418	Melon Canteloupe	Melon Canteloupe					681		1072.42	0	1072.42	1072.42	570.5	501.92	0.46803
4580415	Melon Galia	Melon Galia					593		883.57	0	883.57	883.57	355.8	527.77	0.59732
7516789	Melon Honeydew	Melon Honeydew					1011		1708.59	0	1708.59	1708.59	1182.87	525.72	0.30769
4592058	Milk	Milk					12790		12790	0	12790	12790	10871.5	1918.5	0.15
4590129	Mushroom	Mushroom					1718	822.93600kg	3620.9184	0	3620.9184	3620.9184	3620.9184	0	0
4590182	Mushroom Punnet	Mushroom Punnet					938		928.62	0	928.62	928.62	609.7	318.92	0.34343
7878079	Mushroom Tray (2.27KG)	Mushroom Tray (2.27KG)					104		687	0	687	687	399.2	287.8	0.41892
4580419	Nectarine Loose	Nectarine Loose					624		219.88	0	219.88	219.88	157.4	62.48	0.28415
10170475	Nectarine punnet LARGE	Nectarine punnet LARGE					1226		2002.84	0	2002.84	2002.84	1304.1	698.74	0.34887
10159121	Nectarine punnet SMALL	Nectarine punnet SMALL					579		700.71	0	700.71	700.71	497.1	203.61	0.29058
4590131	Onion Red	Onion Red					945	441.34000kg	472.2338	0	472.2338	472.2338	472.2338	0	-0.00001
4630987	Onion Sack Regular (20KG)	Onion Sack Regular (20KG)					34		450.5	0	450.5	450.5	303	147.5	0.32741
4630988	Onion Spanish Sack	Onion Spanish Sack					76		999.5	0.5	999	999	646	353	0.35335
4590130	Onions	Onions					5452	10203.75500kg	11224.1305	0	11224.1305	11224.1305	2550.93875	8673.19	0.77273
4580428	Orange Large	Orange Large					3830		1685.2	0	1685.2	1685.2	0	1685.2	1
4580429	Orange Small	Orange Small					7734		1778.82	0	1778.82	1778.82	0	1778.82	1
4590132	Parsnip	Parsnip					1187	532.18400kg	1170.8048	0	1170.8048	1170.8048	941.96568	228.84	0.19545
4580431	Passion Fruit	Passion Fruit					3239		1263.21	0	1263.21	1263.21	0	1263.21	1
4580432	Peach Loose	Peach Loose					93		30.69	0	30.69	30.69	18.6	12.09	0.39394
4580433	Peach Punnet	Peach Punnet					163		177.77	0	177.77	177.77	126.65	51.12	0.28756
7524325	Peaches Donut Punnet	Peaches Donut Punnet					225		235.25	0	235.25	235.25	155	80.25	0.34113
10404440	Pear conference punnet	Pear punnet					493		857.61	0	857.61	857.61	526.75	330.86	0.38579
4580434	Pears Conference	Pears Conference					1908	2040.89000kg	4276.17896	0	4276.17896	4276.17896	3040.9261	1235.25	0.28887
4590133	Peas in Pod	Peas in Pod					67	26.38000kg	145.09	0	145.09	145.09	92.33	52.76	0.36364
4590139	Peppers Red	Peppers Red					2770	1894.72200kg	8336.7768	0	8336.7768	8336.7768	3599.9718	4736.81	0.56818
4590141	Peppers Yellow	Peppers Yellow					881	628.62600kg	2765.9544	0	2765.9544	2765.9544	1194.3894	1571.57	0.56818
10867880	Persimmon punnet	Persimmon punnet					187		292.8	0	292.8	292.8	165.1	127.7	0.43613
4580437	Physallis Punnet	Physallis Punnet					87		86.13	0	86.13	86.13	56.55	29.58	0.34343
4580438	Pineapple Large	Pineapple Large					764		1488.76	0	1488.76	1488.76	924.83	563.93	0.37879
4580439	Pineapple Small	Pineapple Small					60		59.4	0	59.4	59.4	30	29.4	0.49495
4580440	Plum Red Loose	Plum Red Loose					960	681.94000kg	1950.3484	0	1950.3484	1950.3484	1561.6426	388.71	0.1993
4580441	Plums Punnet	Plums Punnet					196		231.24	0	231.24	231.24	146.6	84.64	0.36603
4592060	Pomegranate large	Pomegranate large					1944		1248.86	0	1248.86	1248.86	608.15	640.71	0.51304
4592059	Pomello	Pomello					1138		1760.02	0	1760.02	1760.02	1312.8	447.22	0.2541
4590146	Potato 2kg Bag	Potato 2kg Bag					9666		13465	0	13465	13465	6768.16	6696.84	0.49735
4590143	Potatoes Baby Roast	Potatoes Baby Roast					1745	2499.12600kg	3948.61908	0	3948.61908	3948.61908	1924.32702	2024.29	0.51266
4630985	Potatoes Baby Roast Box (10KG)	Potatoes Baby Roast Box (10KG)					57		558.6	0	558.6	558.6	370.5	188.1	0.33673
4630984	Potatoes PrePack Sack (20KG)	Potatoes PrePack Sack (20KG)					342		4344.5	0	4344.5	4344.5	2888.2	1456.3	0.33521
19247718	Pre Pack Apple	Pre Pack Apple					1287		1996.4	0	1996.4	1996.4	1297.4	699	0.35013
4590150	Radish Pack	Radish Pack					204		201.96	0	201.96	201.96	102	99.96	0.49495
4590151	Rhubarb	Rhubarb					54	57.18400kg	148.6784	0	148.6784	148.6784	68.6208	80.06	0.53847
9981805	Sharon punnet	Sharon punnet					52		82.68	0	82.68	82.68	57.2	25.48	0.30818
4580443	Strawberry Punnet	Strawberry Punnet	8453108234				269		699.11	0	699.11	699.11	434.2	264.91	0.37892
4580442	Strawberry Small	Strawberry Small					366		355.44	0	355.44	355.44	215	140.44	0.39512
4590168	Sugar Snaps	Sugar Snaps					317		507.2	0	507.2	507.2	412.1	95.1	0.1875
4590152	Swede	Swede					571	673.48900kg	814.92169	0	814.92169	814.92169	303.07005	511.85	0.6281
4590154	Sweet Potato	Sweet Potato					2510	2810.91800kg	5989.6436	0	5989.6436	5989.6436	2529.8262	3459.82	0.57763
4580444	Tangerine Loose	Tangerines / Clems Loose					1060	1142.07600kg	2615.35404	0	2615.35404	2615.35404	1941.5292	673.82	0.25764
13299261	Tangy Punnet 1kg	Tangy punnet 1kg	6664565245				2106		4370.34	0	4370.34	4370.34	2868.45	1501.89	0.34366
4590159	Tomato Cherry Punnet	Tomato Cherry Punnet					3787		2991.73	0	2991.73	2991.73	1325.45	1666.28	0.55696
4590157	Tomato Loose/Vine	Tomato Loose/Vine					2152	1699.16600kg	3330.36536	0	3330.36536	3330.36536	2548.749	781.62	0.23469
7598919	Tomato Vine Punnet	Tomato Vine Punnet					631		1024.39	0	1024.39	1024.39	704.7	319.69	0.31208
4580416	Watermelon Large	Watermelon					35		122.5	0	122.5	122.5	87.5	35	0.28571
10056623	Watermelon large	Watermelon large					615		2361.42	0	2361.42	2361.42	1544.1	817.32	0.34611
14155418	Yellow Dates	Yellow Dates					181	51238.00000g	676.3416	0	676.3416	676.3416	0	676.34	1
	Total:					151094		280164.7181	0.5	280164.2181	280157.2181	123951.1308	156206.12	76.9119
